term	adj_pval	trait_efos	trait_category	program_name	enrichment	trait_reported	genes	study_id	pmid	-log10(adj_pval)
EFO_0010736	0.9948781044651651	EFO_0010736	measurement	33	0.4902484425802288	Cortical surface area	CBX5;STK17B;DIAPH3	GCST90091060	PMID:34560273	0.002230127094588847
EFO_0004518	0.995248282255125	EFO_0004518	measurement	44	0.3419929748461774	Serum creatinine levels	GNAS	GCST90018979	PMID:34594039	0.0020685633120777853
EFO_0004713	0.9955853649680001	EFO_0004713	measurement	42	0.26927591726562256	Lung function (FEV1/FVC)	ANKRD55	GCST90025978	PMID:34226706	0.0019214961136207022
EFO_0004713	0.9964078223265384	EFO_0004713	measurement	33	0.25929420303002815	Lung function (FEV1/FVC)	SERBP1	GCST90025978	PMID:34226706	0.0015628716815805402
EFO_0004528	0.9964296687052908	EFO_0004528	measurement	30	1.5351395016466787	Mean corpuscular hemoglobin concentration	MTDH;WIPI1	GCST90002332	PMID:32888493	0.0015533498196275799
EFO_0004587	0.9964296687052908	EFO_0004587	measurement	30	1.1658181818181819	Lymphocyte counts	KDELR2;SEL1L;RAB2A;PELO;CANX	GCST90002320	PMID:32888493	0.0015533498196275799
EFO_0004627	0.9964296687052908	EFO_0004627	measurement	30	1.1569424149750398	Insulin-like growth factor 1 levels	UFL1;COPG1;TTC3;MESD;ATP6V0B;LARP1B;LMAN1	GCST90025989	PMID:34226706	0.0015533498196275799
EFO_0004784, EFO_0008354	0.9964296687052908	EFO_0004784, EFO_0008354	measurement	30	1.5203832502410701	Cognitive aspects of educational attainment	CALU;NRBF2	GCST90011875	PMID:33414549	0.0015533498196275799
EFO_0005763	0.9964296687052908	EFO_0005763	measurement	30	1.2877073869489712	Pulse pressure	GOSR2;GOLGA4;ERLEC1;MORF4L1	GCST90000061	PMID:33230300	0.0015533498196275799
EFO_0007680	0.9964296687052908	EFO_0007680	measurement	30	2.2117803759064674	Walking pace	UFL1	GCST011122	PMID:33128006	0.0015533498196275799
EFO_0008006	0.9964296687052908	EFO_0008006	measurement	30	2.1139933028345044	Youthful appearance (self-reported)	NUCB2	GCST011011	PMID:32339537	0.0015533498196275799
EFO_0009388	0.9964296687052908	EFO_0009388	measurement	30	1.5059041115379144	Sum basophil neutrophil counts	CANX;AHI1	GCST004620	PMID:27863252	0.0015533498196275799
EFO_0009795	0.9964296687052908	EFO_0009795	measurement	30	1.3248702193711275	Serum urea levels	GOSR2;TMF1;DERL1	GCST90025991	PMID:34226706	0.0015533498196275799
EFO_0004305	0.9967683717086355	EFO_0004305	measurement	26	0.6738713177000751	Red blood cell count	BAZ1A;TFRC	GCST90018971	PMID:34594039	0.0014057509922255872
EFO_0004308	0.9967683717086355	EFO_0004308	measurement	26	0.41359609645175044	White blood cell count	CHD7	GCST90018978	PMID:34594039	0.0014057509922255872
EFO_0004312	0.9967683717086355	EFO_0004312	measurement	26	0.5098711045847609	Lung function (FVC)	FKBP4;CHD7	GCST007081	PMID:30595370	0.0014057509922255872
EFO_0004314	0.9967683717086355	EFO_0004314	measurement	26	0.5528764646046038	FEV1	FKBP4	GCST007432	PMID:30804560	0.0014057509922255872
EFO_0004338	0.9967683717086355	EFO_0004338	measurement	26	0.5227198430859759	Weight	POLR3E;CHD7	GCST90018949	PMID:34594039	0.0014057509922255872
EFO_0004339	0.9967683717086355	EFO_0004339	measurement	26	0.6680528465756449	Height	URB2;PPIF;USP10;MYC	GCST90018959	PMID:34594039	0.0014057509922255872
EFO_0004344	0.9967683717086355	EFO_0004344	measurement	26	0.807375334291484	Birth weight	MYC	GCST008362	PMID:31043758	0.0014057509922255872
EFO_0004348	0.9967683717086355	EFO_0004348	measurement	26	0.6903277241536403	Hematocrit	SQLE;MYC	GCST90002308	PMID:32888493	0.0014057509922255872
EFO_0004464	0.9967683717086355	EFO_0004464	measurement	26	0.4011689143140373	Vertex-wise sulcal depth	BAZ1A;NFIA;CHD7	GCST90095129	PMID:34910505	0.0014057509922255872
EFO_0004518	0.9967683717086355	EFO_0004518	measurement	26	0.41190793012655363	Serum creatinine levels	G3BP1	GCST90018979	PMID:34594039	0.0014057509922255872
EFO_0004531	0.9967683717086355	EFO_0004531	measurement	26	0.8466612020816257	Urate levels	ARL14EP	GCST008972	PMID:31578528	0.0014057509922255872
EFO_0004531	0.9967683717086355	EFO_0004531	measurement	26	0.8466612020816257	Urate levels [AA]	ARL14EP	GCST008972_2	PMID:31578528	0.0014057509922255872
EFO_0004531	0.9967683717086355	EFO_0004531	measurement	26	0.8466612020816257	Urate levels [East Asian]	ARL14EP	GCST008972_3	PMID:31578528	0.0014057509922255872
EFO_0004532	0.9967683717086355	EFO_0004532	measurement	26	0.5219110261555083	Gamma glutamyl transpeptidase	PPIF	GCST90018954	PMID:34594039	0.0014057509922255872
EFO_0004533	0.9967683717086355	EFO_0004533	measurement	26	0.5245856650240428	Serum alkaline phosphatase levels	MIEF1	GCST90018942	PMID:34594039	0.0014057509922255872
EFO_0004584	0.9967683717086355	EFO_0004584	measurement	26	0.34764732754682504	Mean platelet volume	CHD7	GCST90002349	PMID:32888493	0.0014057509922255872
EFO_0004587	0.9967683717086355	EFO_0004587	measurement	26	0.5710524443179392	Lymphocyte counts	PINX1;MYC	GCST90002320	PMID:32888493	0.0014057509922255872
EFO_0004735	0.9967683717086355	EFO_0004735	measurement	26	0.7182385856783716	Alanine aminotransferase levels	NAA25	GCST90018943	PMID:34594039	0.0014057509922255872
EFO_0004741	0.9967683717086355	EFO_0004741	measurement	26	0.807375334291484	Blood urea nitrogen levels	HNRNPF	GCST90018948	PMID:34594039	0.0014057509922255872
EFO_0004761	0.9967683717086355	EFO_0004761	measurement	26	0.6547321018561039	Serum uric acid levels	CHORDC1	GCST90018977	PMID:34594039	0.0014057509922255872
EFO_0004784	0.9967683717086355	EFO_0004784	measurement	26	0.34208055421768807	Educational attainment (years of education)	CDCA7;NFIA	GCST006442	PMID:30038396	0.0014057509922255872
EFO_0004838	0.9967683717086355	EFO_0004838	measurement	26	0.5355564483728404	Calcium levels	PABPC1	GCST90025990	PMID:34226706	0.0014057509922255872
EFO_0005208	0.9967683717086355	EFO_0005208	measurement	26	0.5558697655628637	Estimated glomerular filtration rate	PDCD11	GCST008058	PMID:31152163	0.0014057509922255872
EFO_0006527	0.9967683717086355	EFO_0006527	measurement	26	0.7141903646110697	Smoking initiation (ever regular vs never regular) (MTAG)	CHD7;NUFIP2;NIFK	GCST007468	PMID:30643251	0.0014057509922255872
EFO_0007629	0.9967683717086355	EFO_0007629	measurement	26	0.5272871173148181	Hemoglobin A1c levels	HNRNPAB	GCST90018958	PMID:34594039	0.0014057509922255872
EFO_0007789	0.9967683717086355	EFO_0007789	measurement	26	0.7493025850846197	A body shape index	HNRNPR	GCST90020024	PMID:34021172	0.0014057509922255872
EFO_0007822	0.9967683717086355	EFO_0007822	measurement	26	0.7135157911240458	Hair color	AKAP1;NFIA	GCST007082	PMID:30595370	0.0014057509922255872
EFO_0008328	0.9967683717086355	EFO_0008328	measurement	26	0.45444166519631757	Chronotype	RGS16	GCST007576	PMID:30696823	0.0014057509922255872
EFO_0008354	0.9967683717086355	EFO_0008354	measurement	26	0.5293788924918565	Cognitive performance (MTAG) [MTAG]	NFIA;WRN	GCST006570	PMID:30038396	0.0014057509922255872
EFO_0010736	0.9967683717086355	EFO_0010736	measurement	26	0.514527422755551	Cortical surface area	NFIA;UMPS;CHD7	GCST90091060	PMID:34560273	0.0014057509922255872
EFO_0010972	0.9967683717086355	EFO_0010972	measurement	26	0.6157183310781592	Serum phosphate levels	MYC	GCST90025948	PMID:34226706	0.0014057509922255872
EFO_0004612	0.9974498755401471	EFO_0004612	measurement	54	0.3650409577819786	HDL cholesterol levels	NUCKS1	GCST010242	PMID:32203549	0.001108919524203894
EFO_0004627	0.9974498755401471	EFO_0004627	measurement	54	0.24376983106080097	Insulin-like growth factor 1 levels	PLEC	GCST90025989	PMID:34226706	0.001108919524203894
EFO_0004713	0.9974498755401471	EFO_0004713	measurement	54	0.27455609943372683	Lung function (FEV1/FVC)	EZR	GCST90025978	PMID:34226706	0.001108919524203894
EFO_0007993	0.9974498755401471	EFO_0007993	measurement	54	0.3335644777292375	Lymphocyte percentage of white cells	HMGB1	GCST90002389	PMID:32888494	0.001108919524203894
EFO_0009270	0.9974498755401471	EFO_0009270	measurement	54	0.4586239643710908	Heel bone mineral density	MARCKS;EPB41L2;CCDC34	GCST007066	PMID:30595370	0.001108919524203894
EFO_0004627	0.9984082987436924	EFO_0004627	measurement	38	0.2782145714364534	Insulin-like growth factor 1 levels	TBX3;ATP5MC2	GCST90025989	PMID:34226706	0.0006918178022624937
EFO_0004617	0.9986566360248487	EFO_0004617	measurement	44	0.2201955438272782	Cystatin C levels	ERAP2	GCST90025945	PMID:34226706	0.0005838077826229203
EFO_0010700	0.9986566360248487	EFO_0010700	measurement	44	0.27636603444258845	High light scatter reticulocyte percentage of red cells	CD164;IL6ST	GCST90002386	PMID:32888494	0.0005838077826229203
EFO_0010700	0.9986566360248487	EFO_0010700	measurement	44	0.27636603444258845	Immature fraction of reticulocytes	CD164;IL6ST	GCST90002387	PMID:32888494	0.0005838077826229203
EFO_0010700	0.9986566360248487	EFO_0010700	measurement	44	0.27636603444258845	Reticulocyte fraction of red cells	CD164;IL6ST	GCST90002406	PMID:32888494	0.0005838077826229203
EFO_0004305	0.9994535343053381	EFO_0004305	measurement	30	0.6028616297330309	Red blood cell count	BET1L;RPN1	GCST90018971	PMID:34594039	0.00023739190491640151
EFO_0004308	0.9994535343053381	EFO_0004308	measurement	30	0.6252097802793628	White blood cell count	CANX;RPN1	GCST90018978	PMID:34594039	0.00023739190491640151
EFO_0004309	0.9994535343053381	EFO_0004309	measurement	30	0.715716654662401	Platelet count	VCP;RRBP1;EIF4E2;RNF145	GCST90002361	PMID:32888493	0.00023739190491640151
EFO_0004312	0.9994535343053381	EFO_0004312	measurement	30	1.0398485596707818	Lung function (FVC)	USP14;SEC61B;PDIA4;EIF4E2;EIF2AK3	GCST007081	PMID:30595370	0.00023739190491640151
EFO_0004338	0.9994535343053381	EFO_0004338	measurement	30	0.4676301142466556	Weight	EIF2AK3;NID2	GCST90018949	PMID:34594039	0.00023739190491640151
EFO_0004340	0.9994535343053381	EFO_0004340	measurement	30	0.2281519409510473	Body mass index	EDEM3	GCST009004	PMID:30239722	0.00023739190491640151
EFO_0004341	0.9994535343053381	EFO_0004341	measurement	30	1.4645677030436064	Body fat distribution (arm fat ratio)	PDIA4	GCST007293	PMID:30664634	0.00023739190491640151
EFO_0004341	0.9994535343053381	EFO_0004341	measurement	30	1.4645677030436064	Body fat distribution (arm fat ratio) [females]	PDIA4	GCST007293_2	PMID:30664634	0.00023739190491640151
EFO_0004341	0.9994535343053381	EFO_0004341	measurement	30	1.4645677030436064	Body fat distribution (arm fat ratio) [males]	PDIA4	GCST007293_3	PMID:30664634	0.00023739190491640151
EFO_0004341	0.9994535343053381	EFO_0004341	measurement	30	1.4645677030436064	Body fat distribution (trunk fat ratio)	PDIA4	GCST007294	PMID:30664634	0.00023739190491640151
EFO_0004341	0.9994535343053381	EFO_0004341	measurement	30	1.4645677030436064	Body fat distribution (trunk fat ratio) [females]	PDIA4	GCST007294_2	PMID:30664634	0.00023739190491640151
EFO_0004341	0.9994535343053381	EFO_0004341	measurement	30	1.4645677030436064	Body fat distribution (leg fat ratio)	PDIA4	GCST007295	PMID:30664634	0.00023739190491640151
EFO_0004341	0.9994535343053381	EFO_0004341	measurement	30	1.4645677030436064	Body fat distribution (leg fat ratio) [females]	PDIA4	GCST007295_2	PMID:30664634	0.00023739190491640151
EFO_0004341	0.9994535343053381	EFO_0004341	measurement	30	1.4645677030436064	Body fat distribution (leg fat ratio) [males]	PDIA4	GCST007295_3	PMID:30664634	0.00023739190491640151
EFO_0004343	0.9994535343053381	EFO_0004343	measurement	30	0.44039159320943605	Waist-hip ratio	CCDC186	GCST008996	PMID:30239722	0.00023739190491640151
EFO_0004344	0.9994535343053381	EFO_0004344	measurement	30	1.2249755353203629	Birth weight	HEATR5A;PELO	GCST008362	PMID:31043758	0.00023739190491640151
EFO_0004346, EFO_0004464	0.9994535343053381	EFO_0004346, EFO_0004464	measurement	30	0.3614862901686023	Brain morphology (min-P)	SEC61G	GCST010699	PMID:32665545	0.00023739190491640151
EFO_0004346, EFO_0004464	0.9994535343053381	EFO_0004346, EFO_0004464	measurement	30	0.3614862901686023	Brain morphology (MOSTest)	SEC61G	GCST010703	PMID:32665545	0.00023739190491640151
EFO_0004346, EFO_0006930	0.9994535343053381	EFO_0004346, EFO_0006930	measurement	30	0.6301313219169292	Subcortical volume (min-P)	SEC61G	GCST010698	PMID:32665545	0.00023739190491640151
EFO_0004346, EFO_0006930	0.9994535343053381	EFO_0004346, EFO_0006930	measurement	30	0.6301313219169292	Subcortical volume (MOSTest)	SEC61G	GCST010702	PMID:32665545	0.00023739190491640151
EFO_0004348	0.9994535343053381	EFO_0004348	measurement	30	0.36588192805489533	Hematocrit	NT5DC2	GCST90002308	PMID:32888493	0.00023739190491640151
EFO_0004462	0.9994535343053381	EFO_0004462	measurement	30	0.6522277775319676	PR interval	ALDH18A1	GCST010321	PMID:32439900	0.00023739190491640151
EFO_0004464	0.9994535343053381	EFO_0004464	measurement	30	0.8019233662380947	Vertex-wise sulcal depth	B4GALT5;USP14;SEC16A;VEPH1;SEC61G;NT5DC2;EIF2AK3	GCST90095129	PMID:34910505	0.00023739190491640151
EFO_0004468	0.9994535343053381	EFO_0004468	measurement	30	1.1460769448228008	Glucose levels	WIPI1	GCST90018955	PMID:34594039	0.00023739190491640151
EFO_0004509	0.9994535343053381	EFO_0004509	measurement	30	0.6052682064242758	Hemoglobin concentration	NT5DC2;TMEM258	GCST90002314	PMID:32888493	0.00023739190491640151
EFO_0004518	0.9994535343053381	EFO_0004518	measurement	30	0.36887015262716816	Serum creatinine levels	WIPI1	GCST90018979	PMID:34594039	0.00023739190491640151
EFO_0004526	0.9994535343053381	EFO_0004526	measurement	30	0.6818252598084019	Mean corpuscular volume	BET1L;MTDH;TBL2	GCST90002338	PMID:32888493	0.00023739190491640151
EFO_0004527	0.9994535343053381	EFO_0004527	measurement	30	0.9367869455297633	Mean corpuscular hemoglobin	TXNDC5;MTDH;RPN1	GCST90018964	PMID:34594039	0.00023739190491640151
EFO_0004535	0.9994535343053381	EFO_0004535	measurement	30	1.206158621252961	Serum albumin levels	RCN3;LARP1B	GCST90018945	PMID:34594039	0.00023739190491640151
EFO_0004536	0.9994535343053381	EFO_0004536	measurement	30	1.2079591332289692	Serum total protein level	RRBP1;HSP90B1;SEC16A	GCST90018976	PMID:34594039	0.00023739190491640151
EFO_0004611	0.9994535343053381	EFO_0004611	measurement	30	0.7644138786907286	LDL cholesterol levels	PELO	GCST010245	PMID:32203549	0.00023739190491640151
EFO_0004614	0.9994535343053381	EFO_0004614	measurement	30	1.1042725358722214	Apolipoprotein A1 levels	GOSR2;RRBP1;RNF145;NID2	GCST90025955	PMID:34226706	0.00023739190491640151
EFO_0004615	0.9994535343053381	EFO_0004615	measurement	30	1.128065103330121	Apolipoprotein B levels	PELO;SPTY2D1	GCST010243	PMID:32203549	0.00023739190491640151
EFO_0004617	0.9994535343053381	EFO_0004617	measurement	30	0.7373829038131285	Cystatin C levels	PJA2;TMF1;HEATR5A;CREB3	GCST90025945	PMID:34226706	0.00023739190491640151
EFO_0004628	0.9994535343053381	EFO_0004628	measurement	30	0.40335040841755504	Insulin-like growth factor 1 levels	LARP1B	GCST011520	PMID:33587031	0.00023739190491640151
EFO_0004703	0.9994535343053381	EFO_0004703	measurement	30	0.48724090893968125	Menarche (age at onset)	COG6	GCST007078	PMID:30595370	0.00023739190491640151
EFO_0004713	0.9994535343053381	EFO_0004713	measurement	30	0.9349100104120185	Lung function (FEV1/FVC)	NID2;TXNDC5;HDLBP;DNAJC3;GALK2	GCST90025978	PMID:34226706	0.00023739190491640151
EFO_0004741	0.9994535343053381	EFO_0004741	measurement	30	1.2249755353203629	Blood urea nitrogen levels	RNF145;DERL1	GCST90018948	PMID:34594039	0.00023739190491640151
EFO_0004784	0.9994535343053381	EFO_0004784	measurement	30	0.8313537137784253	Educational attainment (years of education)	PDIA6;SEC61G;EDEM3;CALU;RNF216;DNAJB9	GCST006442	PMID:30038396	0.00023739190491640151
EFO_0004833	0.9994535343053381	EFO_0004833	measurement	30	0.6175847727910596	Neutrophil count	JMJD6;CANX	GCST90002355	PMID:32888493	0.00023739190491640151
EFO_0004840	0.9994535343053381	EFO_0004840	measurement	30	0.4346915356733029	Cortical thickness	FAM3C;SEC16A	GCST90091061	PMID:34560273	0.00023739190491640151
EFO_0004908	0.9994535343053381	EFO_0004908	measurement	30	0.666229952563813	Total testosterone levels	NRBF2	GCST90012114	PMID:32042192	0.00023739190491640151
EFO_0004980	0.9994535343053381	EFO_0004980	measurement	30	0.5662977156573518	Appendicular lean mass	SEC24D;BAG3;SEC16A;SERPINH1;EDEM3;EIF2AK3	GCST90000025	PMID:33097823	0.00023739190491640151
EFO_0005091	0.9994535343053381	EFO_0005091	measurement	30	0.9791257200948831	Monocyte count	KDELR2;VCP;RAB2A;RPN1	GCST90002344	PMID:32888493	0.00023739190491640151
EFO_0005208	0.9994535343053381	EFO_0005208	measurement	30	0.8413999793310138	Estimated glomerular filtration rate	CALR;WIPI1	GCST008058	PMID:31152163	0.00023739190491640151
EFO_0006527	0.9994535343053381	EFO_0006527	measurement	30	0.45058714870035627	Smoking initiation (ever regular vs never regular) (MTAG)	GOLGA3;VEPH1	GCST007468	PMID:30643251	0.00023739190491640151
EFO_0007629	0.9994535343053381	EFO_0007629	measurement	30	0.47219981283681306	Hemoglobin A1c levels	GOLGA3	GCST90018958	PMID:34594039	0.00023739190491640151
EFO_0007800	0.9994535343053381	EFO_0007800	measurement	30	0.6094558602321185	Body fat percentage	EDEM3	GCST90020232	PMID:33980691	0.00023739190491640151
EFO_0007822	0.9994535343053381	EFO_0007822	measurement	30	0.37812459357523737	Hair color	NRBF2	GCST007082	PMID:30595370	0.00023739190491640151
EFO_0007876	0.9994535343053381	EFO_0007876	measurement	30	0.7066228441054933	Insomnia	SEC11C	GCST007988	PMID:30804565	0.00023739190491640151
EFO_0007876	0.9994535343053381	EFO_0007876	measurement	30	0.7066228441054933	Insomnia [Female]	SEC11C	GCST007988_2	PMID:30804565	0.00023739190491640151
EFO_0007876	0.9994535343053381	EFO_0007876	measurement	30	0.7066228441054933	Insomnia [Male]	SEC11C	GCST007988_3	PMID:30804565	0.00023739190491640151
EFO_0007877	0.9994535343053381	EFO_0007877	measurement	30	1.7307736921470827	Number of sexual partners	EIF5	GCST007326	PMID:30643258	0.00023739190491640151
EFO_0007878	0.9994535343053381	EFO_0007878	measurement	30	1.1892677205235518	Alcohol consumption (drinks per week) (MTAG)	CALU	GCST007472	PMID:30643251	0.00023739190491640151
EFO_0007978	0.9994535343053381	EFO_0007978	measurement	30	0.2938519823428987	Red blood cell count	BET1L	GCST90002367	PMID:32888493	0.00023739190491640151
EFO_0007985	0.9994535343053381	EFO_0007985	measurement	30	0.4794139456886817	Plateletcrit	PJA2;ENTPD7;RRBP1	GCST90002400	PMID:32888494	0.00023739190491640151
EFO_0007986	0.9994535343053381	EFO_0007986	measurement	30	1.0302815920675152	High light scatter reticulocyte count	GLRX;COPG1;EIF5;ERLEC1;CD2AP;WIPI1	GCST90025970	PMID:34226706	0.00023739190491640151
EFO_0007987	0.9994535343053381	EFO_0007987	measurement	30	0.8790372025869742	Granulocyte count	AHI1	GCST004614	PMID:27863252	0.00023739190491640151
EFO_0007988	0.9994535343053381	EFO_0007988	measurement	30	0.29979823472720085	White blood cell count	CANX	GCST90002378	PMID:32888493	0.00023739190491640151
EFO_0007989	0.9994535343053381	EFO_0007989	measurement	30	1.020831311661006	Monocyte percentage of white cells	SEC16A;AHI1;KDELR2;HSP90B1;RPN1	GCST90002394	PMID:32888494	0.00023739190491640151
